0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:29:24 -0500] "GET /ProjectTemplate/resources/img/error-large.png HTTP/1.1" 200 10058
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:29:24 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large.gif HTTP/1.1" 200 5295
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:29:24 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/gregorian.js?LOCAL HTTP/1.1" 200 5074
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:29:24 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/number.js?LOCAL HTTP/1.1" 200 413
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:29:24 -0500] "GET /ProjectTemplate/lastFm/getLastFm HTTP/1.1" 200 197
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:29:24 -0500] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:31:10 -0500] "GET /ProjectTemplate/lastFm/lastFmSales HTTP/1.1" 200 31220
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:31:10 -0500] "GET /ProjectTemplate/resources/css/oreillybs-3.3.5r2.min.css HTTP/1.1" 200 128404
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:31:10 -0500] "GET /ProjectTemplate/resources/css/oreillybs-dojo-r13.min.css HTTP/1.1" 200 114268
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:31:10 -0500] "GET /ProjectTemplate/resources/css/master.css?build=LOCAL HTTP/1.1" 200 759
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:31:10 -0500] "GET /ProjectTemplate/resources/js/dojo/dojo-common.js?build=LOCAL HTTP/1.1" 200 669584
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:31:10 -0500] "GET /ProjectTemplate/resources/js/dojo/nls/dojo-common_ROOT.js?LOCAL HTTP/1.1" 200 8533
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:31:10 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-dark.gif HTTP/1.1" 200 2415
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:31:10 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large-dark.gif HTTP/1.1" 200 8047
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:31:10 -0500] "GET /ProjectTemplate/resources/img/chosen-sprite.png HTTP/1.1" 200 559
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:31:10 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-small.gif HTTP/1.1" 200 847
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:31:10 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large.gif HTTP/1.1" 200 5295
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:31:10 -0500] "GET /ProjectTemplate/resources/img/error-large.png HTTP/1.1" 200 10058
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:31:10 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/number.js?LOCAL HTTP/1.1" 200 413
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:31:10 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/gregorian.js?LOCAL HTTP/1.1" 200 5074
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:31:10 -0500] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:31:10 -0500] "GET /ProjectTemplate/lastFm/getLastFm HTTP/1.1" 200 197
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:31:45 -0500] "GET /ProjectTemplate/lastFm/lastFmSales HTTP/1.1" 200 30914
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:31:45 -0500] "GET /ProjectTemplate/resources/css/oreillybs-3.3.5r2.min.css HTTP/1.1" 200 128404
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:31:45 -0500] "GET /ProjectTemplate/resources/css/master.css?build=LOCAL HTTP/1.1" 200 759
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:31:45 -0500] "GET /ProjectTemplate/resources/css/oreillybs-dojo-r13.min.css HTTP/1.1" 200 114268
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:31:45 -0500] "GET /ProjectTemplate/resources/js/dojo/dojo-common.js?build=LOCAL HTTP/1.1" 200 669584
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:31:45 -0500] "GET /ProjectTemplate/resources/js/dojo/nls/dojo-common_ROOT.js?LOCAL HTTP/1.1" 200 8533
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:31:45 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-dark.gif HTTP/1.1" 200 2415
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:31:45 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-small.gif HTTP/1.1" 200 847
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:31:45 -0500] "GET /ProjectTemplate/resources/img/chosen-sprite.png HTTP/1.1" 200 559
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:31:45 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large.gif HTTP/1.1" 200 5295
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:31:45 -0500] "GET /ProjectTemplate/resources/img/error-large.png HTTP/1.1" 200 10058
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:31:45 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large-dark.gif HTTP/1.1" 200 8047
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:31:45 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/gregorian.js?LOCAL HTTP/1.1" 200 5074
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:31:45 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/number.js?LOCAL HTTP/1.1" 200 413
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:31:45 -0500] "GET /ProjectTemplate/lastFm/getLastFm HTTP/1.1" 200 197
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:31:45 -0500] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:33:01 -0500] "GET /ProjectTemplate/lastFm/lastFmSales HTTP/1.1" 200 30732
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:33:01 -0500] "GET /ProjectTemplate/resources/css/oreillybs-3.3.5r2.min.css HTTP/1.1" 200 128404
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:33:01 -0500] "GET /ProjectTemplate/resources/css/oreillybs-dojo-r13.min.css HTTP/1.1" 200 114268
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:33:01 -0500] "GET /ProjectTemplate/resources/css/master.css?build=LOCAL HTTP/1.1" 200 759
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:33:01 -0500] "GET /ProjectTemplate/resources/js/dojo/dojo-common.js?build=LOCAL HTTP/1.1" 200 669584
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:33:01 -0500] "GET /ProjectTemplate/resources/js/dojo/nls/dojo-common_ROOT.js?LOCAL HTTP/1.1" 200 8533
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:33:01 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-dark.gif HTTP/1.1" 200 2415
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:33:01 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large-dark.gif HTTP/1.1" 200 8047
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:33:01 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-small.gif HTTP/1.1" 200 847
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:33:01 -0500] "GET /ProjectTemplate/resources/img/chosen-sprite.png HTTP/1.1" 200 559
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:33:01 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large.gif HTTP/1.1" 200 5295
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:33:01 -0500] "GET /ProjectTemplate/resources/img/error-large.png HTTP/1.1" 200 10058
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:33:01 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/gregorian.js?LOCAL HTTP/1.1" 200 5074
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:33:01 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/number.js?LOCAL HTTP/1.1" 200 413
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:33:01 -0500] "GET /ProjectTemplate/lastFm/getLastFm HTTP/1.1" 200 197
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:33:01 -0500] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:33:41 -0500] "GET /ProjectTemplate/lastFm/lastFmSales HTTP/1.1" 200 30737
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:33:41 -0500] "GET /ProjectTemplate/resources/css/oreillybs-3.3.5r2.min.css HTTP/1.1" 200 128404
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:33:41 -0500] "GET /ProjectTemplate/resources/css/master.css?build=LOCAL HTTP/1.1" 200 759
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:33:41 -0500] "GET /ProjectTemplate/resources/css/oreillybs-dojo-r13.min.css HTTP/1.1" 200 114268
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:33:41 -0500] "GET /ProjectTemplate/resources/js/dojo/dojo-common.js?build=LOCAL HTTP/1.1" 200 669584
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:33:41 -0500] "GET /ProjectTemplate/resources/js/dojo/nls/dojo-common_ROOT.js?LOCAL HTTP/1.1" 200 8533
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:33:41 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-small.gif HTTP/1.1" 200 847
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:33:41 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-dark.gif HTTP/1.1" 200 2415
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:33:41 -0500] "GET /ProjectTemplate/resources/img/chosen-sprite.png HTTP/1.1" 200 559
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:33:41 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large-dark.gif HTTP/1.1" 200 8047
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:33:41 -0500] "GET /ProjectTemplate/resources/img/error-large.png HTTP/1.1" 200 10058
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:33:41 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large.gif HTTP/1.1" 200 5295
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:33:41 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/gregorian.js?LOCAL HTTP/1.1" 200 5074
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:33:41 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/number.js?LOCAL HTTP/1.1" 200 413
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:33:41 -0500] "GET /ProjectTemplate/lastFm/getLastFm HTTP/1.1" 200 197
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:33:41 -0500] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:34:01 -0500] "GET /ProjectTemplate/lastFm/lastFmSales HTTP/1.1" 200 30484
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:34:01 -0500] "GET /ProjectTemplate/resources/css/master.css?build=LOCAL HTTP/1.1" 200 759
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:34:01 -0500] "GET /ProjectTemplate/resources/css/oreillybs-dojo-r13.min.css HTTP/1.1" 200 114268
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:34:01 -0500] "GET /ProjectTemplate/resources/css/oreillybs-3.3.5r2.min.css HTTP/1.1" 200 128404
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:34:01 -0500] "GET /ProjectTemplate/resources/js/dojo/dojo-common.js?build=LOCAL HTTP/1.1" 200 669584
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:34:01 -0500] "GET /ProjectTemplate/resources/js/dojo/nls/dojo-common_ROOT.js?LOCAL HTTP/1.1" 200 8533
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:34:01 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-small.gif HTTP/1.1" 200 847
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:34:01 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-dark.gif HTTP/1.1" 200 2415
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:34:01 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large-dark.gif HTTP/1.1" 200 8047
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:34:01 -0500] "GET /ProjectTemplate/resources/img/chosen-sprite.png HTTP/1.1" 200 559
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:34:01 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large.gif HTTP/1.1" 200 5295
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:34:01 -0500] "GET /ProjectTemplate/resources/img/error-large.png HTTP/1.1" 200 10058
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:34:01 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/number.js?LOCAL HTTP/1.1" 200 413
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:34:01 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/gregorian.js?LOCAL HTTP/1.1" 200 5074
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:34:01 -0500] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:34:01 -0500] "GET /ProjectTemplate/lastFm/getLastFm HTTP/1.1" 200 197
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:36:51 -0500] "GET /ProjectTemplate/lastFm/lastFmSales HTTP/1.1" 200 30507
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:36:51 -0500] "GET /ProjectTemplate/resources/css/oreillybs-3.3.5r2.min.css HTTP/1.1" 200 128404
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:36:51 -0500] "GET /ProjectTemplate/resources/css/master.css?build=LOCAL HTTP/1.1" 200 759
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:36:51 -0500] "GET /ProjectTemplate/resources/css/oreillybs-dojo-r13.min.css HTTP/1.1" 200 114268
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:36:51 -0500] "GET /ProjectTemplate/resources/js/dojo/dojo-common.js?build=LOCAL HTTP/1.1" 200 669584
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:36:51 -0500] "GET /ProjectTemplate/resources/js/dojo/nls/dojo-common_ROOT.js?LOCAL HTTP/1.1" 200 8533
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:36:51 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large-dark.gif HTTP/1.1" 200 8047
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:36:51 -0500] "GET /ProjectTemplate/resources/img/chosen-sprite.png HTTP/1.1" 200 559
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:36:51 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-small.gif HTTP/1.1" 200 847
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:36:51 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-dark.gif HTTP/1.1" 200 2415
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:36:51 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large.gif HTTP/1.1" 200 5295
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:36:51 -0500] "GET /ProjectTemplate/resources/img/error-large.png HTTP/1.1" 200 10058
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:36:51 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/gregorian.js?LOCAL HTTP/1.1" 200 5074
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:36:51 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/number.js?LOCAL HTTP/1.1" 200 413
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:36:51 -0500] "GET /ProjectTemplate/lastFm/getLastFm HTTP/1.1" 200 197
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:36:51 -0500] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:38:52 -0500] "GET /ProjectTemplate/lastFm/lastFmSales HTTP/1.1" 200 30475
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:38:52 -0500] "GET /ProjectTemplate/resources/css/oreillybs-3.3.5r2.min.css HTTP/1.1" 200 128404
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:38:52 -0500] "GET /ProjectTemplate/resources/css/oreillybs-dojo-r13.min.css HTTP/1.1" 200 114268
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:38:52 -0500] "GET /ProjectTemplate/resources/css/master.css?build=LOCAL HTTP/1.1" 200 759
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:38:52 -0500] "GET /ProjectTemplate/resources/js/dojo/dojo-common.js?build=LOCAL HTTP/1.1" 200 669584
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:38:52 -0500] "GET /ProjectTemplate/resources/js/dojo/nls/dojo-common_ROOT.js?LOCAL HTTP/1.1" 200 8533
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:38:52 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large-dark.gif HTTP/1.1" 200 8047
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:38:52 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-small.gif HTTP/1.1" 200 847
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:38:52 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-dark.gif HTTP/1.1" 200 2415
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:38:52 -0500] "GET /ProjectTemplate/resources/img/chosen-sprite.png HTTP/1.1" 200 559
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:38:52 -0500] "GET /ProjectTemplate/resources/img/error-large.png HTTP/1.1" 200 10058
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:38:52 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large.gif HTTP/1.1" 200 5295
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:38:52 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/number.js?LOCAL HTTP/1.1" 200 413
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:38:52 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/gregorian.js?LOCAL HTTP/1.1" 200 5074
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:38:52 -0500] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:38:52 -0500] "GET /ProjectTemplate/lastFm/getLastFm HTTP/1.1" 200 197
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:38:55 -0500] "GET /messages?message=cid HTTP/1.1" 404 1010
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:38:57 -0500] "GET /ProjectTemplate/lastFm/lastFmSales HTTP/1.1" 200 30475
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:38:57 -0500] "GET /ProjectTemplate/lastFm/getLastFm HTTP/1.1" 200 197
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:38:58 -0500] "GET /messages?message=cid HTTP/1.1" 404 1010
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:39:00 -0500] "GET /ProjectTemplate/lastFm/lastFmSales HTTP/1.1" 200 30475
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:39:00 -0500] "GET /ProjectTemplate/lastFm/getLastFm HTTP/1.1" 200 197
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:39:07 -0500] "GET /messages?message=cid HTTP/1.1" 404 1010
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:39:09 -0500] "GET /ProjectTemplate/lastFm/lastFmSales HTTP/1.1" 200 30475
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:39:09 -0500] "GET /ProjectTemplate/lastFm/getLastFm HTTP/1.1" 200 197
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:39:10 -0500] "GET /messages?message=cid HTTP/1.1" 404 1010
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:39:14 -0500] "GET /ProjectTemplate/lastFm/lastFmSales HTTP/1.1" 200 30475
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:39:14 -0500] "GET /ProjectTemplate/lastFm/getLastFm HTTP/1.1" 200 197
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:39:38 -0500] "GET /ProjectTemplate/lastFm/lastFmSales HTTP/1.1" 200 30484
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:39:38 -0500] "GET /ProjectTemplate/resources/css/oreillybs-3.3.5r2.min.css HTTP/1.1" 200 128404
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:39:38 -0500] "GET /ProjectTemplate/resources/css/master.css?build=LOCAL HTTP/1.1" 200 759
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:39:38 -0500] "GET /ProjectTemplate/resources/css/oreillybs-dojo-r13.min.css HTTP/1.1" 200 114268
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:39:38 -0500] "GET /ProjectTemplate/resources/js/dojo/dojo-common.js?build=LOCAL HTTP/1.1" 200 669584
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:39:38 -0500] "GET /ProjectTemplate/resources/js/dojo/nls/dojo-common_ROOT.js?LOCAL HTTP/1.1" 200 8533
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:39:38 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-small.gif HTTP/1.1" 200 847
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:39:38 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large-dark.gif HTTP/1.1" 200 8047
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:39:38 -0500] "GET /ProjectTemplate/resources/img/chosen-sprite.png HTTP/1.1" 200 559
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:39:38 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-dark.gif HTTP/1.1" 200 2415
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:39:38 -0500] "GET /ProjectTemplate/resources/img/error-large.png HTTP/1.1" 200 10058
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:39:38 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large.gif HTTP/1.1" 200 5295
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:39:38 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/gregorian.js?LOCAL HTTP/1.1" 200 5074
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:39:38 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/number.js?LOCAL HTTP/1.1" 200 413
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:39:38 -0500] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:39:38 -0500] "GET /ProjectTemplate/lastFm/getLastFm HTTP/1.1" 200 197
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:40:01 -0500] "GET /ProjectTemplate/lastFm/lastFmSales HTTP/1.1" 200 30486
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:40:01 -0500] "GET /ProjectTemplate/resources/css/oreillybs-3.3.5r2.min.css HTTP/1.1" 200 128404
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:40:01 -0500] "GET /ProjectTemplate/resources/css/master.css?build=LOCAL HTTP/1.1" 200 759
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:40:01 -0500] "GET /ProjectTemplate/resources/css/oreillybs-dojo-r13.min.css HTTP/1.1" 200 114268
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:40:01 -0500] "GET /ProjectTemplate/resources/js/dojo/dojo-common.js?build=LOCAL HTTP/1.1" 200 669584
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:40:01 -0500] "GET /ProjectTemplate/resources/js/dojo/nls/dojo-common_ROOT.js?LOCAL HTTP/1.1" 200 8533
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:40:01 -0500] "GET /ProjectTemplate/resources/img/chosen-sprite.png HTTP/1.1" 200 559
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:40:01 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large-dark.gif HTTP/1.1" 200 8047
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:40:01 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-dark.gif HTTP/1.1" 200 2415
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:40:01 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-small.gif HTTP/1.1" 200 847
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:40:01 -0500] "GET /ProjectTemplate/resources/img/error-large.png HTTP/1.1" 200 10058
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:40:01 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large.gif HTTP/1.1" 200 5295
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:40:01 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/gregorian.js?LOCAL HTTP/1.1" 200 5074
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:40:01 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/number.js?LOCAL HTTP/1.1" 200 413
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:40:01 -0500] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:40:01 -0500] "GET /ProjectTemplate/lastFm/getLastFm HTTP/1.1" 200 197
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:41:18 -0500] "GET /ProjectTemplate/lastFm/lastFmSales HTTP/1.1" 200 30502
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:41:18 -0500] "GET /ProjectTemplate/resources/css/oreillybs-3.3.5r2.min.css HTTP/1.1" 200 128404
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:41:18 -0500] "GET /ProjectTemplate/resources/css/master.css?build=LOCAL HTTP/1.1" 200 759
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:41:18 -0500] "GET /ProjectTemplate/resources/css/oreillybs-dojo-r13.min.css HTTP/1.1" 200 114268
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:41:18 -0500] "GET /ProjectTemplate/resources/js/dojo/dojo-common.js?build=LOCAL HTTP/1.1" 200 669584
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:41:18 -0500] "GET /ProjectTemplate/resources/js/dojo/nls/dojo-common_ROOT.js?LOCAL HTTP/1.1" 200 8533
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:41:18 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-small.gif HTTP/1.1" 200 847
